uniqueID,drugName,condition,review,rating,date,usefulCount
75477,Oracea,Ocular Rosacea,"""I have mild rosacea but experienced ocular rosacea/blepharitis for the first time a year ago. The ophthalmologist told me that it was chronic and prescribed all sorts of things that didn&#039;t work. Months later I saw a new dermatologist. She prescribed oracea, which put me out of my misery. The skin on and under my eyes had become dry and sore from doing hot compresses four times a day. It is a pity that the pharmaceutical company price it so high that most cannot get relief, seems awfully greedy to me!""",10,8-May-15,11
135704,Intuniv,ADHD,"""After many family problems and added to this my daughter had ADHD. I was at the end of my rope as far as patience goes. Last year in school was terrible, with my daughter acting out due to all the bad things happening in her life. She was placed on a behavior program and her grades were reflecting the issues she is dealing with. After some sessions with a counselor I was referred to a pediatrician who recommended Intuniv. The first week was a bit rough because my daughter was extremely tired and cranky, however, we stuck with it as the doctor advised and I have been nothing short of amazed. Grades and attitude are outstanding now. Miraculous.""",9,11-Dec-10,85
43071,Phenytoin,Anxiety,"""I use 100mg once a day to control anxiety. It works well. People at work have noticed I am much calmer at work.""",10,10-Aug-08,45
168497,Tranylcypromine,Depression,"""My experience of tranylcypromine [Parnate] was very positive from the beginning. The first time I was administered 20mg I felt suddenly much better than I had for weeks. I wanted to go outside and &#039;see the world&#039;. So far so good.  Now comes the Kick In The Head.  In the UK  30mg is the highest that they can prescribe. However I tried up to 60mg and it has been beneficial and I have come across blogs and psychiatric accounts on the web that suggest that this dose is ok in the USA That would never happen here in the UK. The guidelines stop at 30mg per day which is unacceptable in the UK especially since the price was increased to &pound;25.00 per 28 tablets.  I have had pressure applied from my GP to stop using this drug.""",2,15-Feb-17,2
27390,Imitrex,Migraine,"""Works great for me. Can take 1/4 or 1/2 tablet most of time. Have only taken whole tab on rare occasions. Migraine is usually triggered by irregular or lack of sleep or tension, this medicine makes me sleepy. Most times I&#039;m 100% functional within 20 minutes - no side effects.""",10,4-Jun-09,8
218949,Depakote,Bipolar Disorde,"""I have been on Depakote ever since I was diagnosed (finally) with bi-polar disorder. I am currently on 1000 MG per day, but have taken as high as 2000 MG per day. On 1000 MG per day I am (or have been somewhat stabilized, which leaves me somewhat hypo manic which seems to be the best level for me. I say somewhat stabilized because I started to go hyper manic in the past 2 weeks, have no idea why. Going to see doctor tomorrow).

For the 2 years or so when I was on 2000 per day I was also taking 40 MG per day of Paxil. My moods were stabilized all right, but I turned into a zombie.

I have never taken another mood stabilizer so I can not make comparisons. Depakote makes me gain weight big time!""",6,9-Aug-10,33
57972,Acetaminophen / hydrocodone,Back Pain,"""Great pain relief but gave me stomach pain and nausea.""",8,25-Jul-11,4
182633,Climara,Atrophic Vaginitis,"""In general, I&#039;m happy with this patch. I have difficulty getting it to stay on for an entire week. It stopped the hot flashes and allowed me to have sex again (thin vaginal tissues caused major problems). I do have asthma, high cholesterol, history of migraines. I don&#039;t think I&#039;m having any side effects. The progesterone I have to take with it causes terrible side effects. I&#039;m 57.""",9,19-May-08,60
214487,Tioconazole,Vaginal Yeast Infection,"""Treated with this on a Saturday, symptoms were almost completely gone by Wednesday.  The following Saturday yeast infection came back.  Had to go to the doctor to get oral medication to clear it up. """,1,15-Feb-11,16
32305,Lisinopril,High Blood Pressure,"""This medicine gave me 12 side effects and I didn&#039;t know it was my medicine , until I read the side effects. Now I know what all the stomach discomfort or other sickness I was having.""",1,17-Dec-16,40
61256,Xyzal,Allergic Rhinitis,"""I have had chronic allergies and nothing has helped.  It would be normal for me to go through a box of kleenex in a week.  The major frustration with my allergies was my itchy feet and ear canals.  Although xyzal is very expensive (my insurance doesn&#039;t cover it) it is worth not having the itchy feet and ears that no one thought about.""",10,24-Oct-08,25
24353,Lenalidomide,Multiple Myeloma,"""Revlimid significantly reduced my cancer levels , also reduced my pains so I could stop taking my Percocet. At this time I just take extra strength Tylenol. The bad side effect was I developed a bad blood clot in my left leg. I am now on a blood thinner.""",6,19-Jan-13,45
143456,Etonogestrel,Birth Control,"""Not really any complaints. I have some spotting and noticeably lighter periods (also less often). I don&#039;t usually cramp so I can&#039;t say much about that. And as far as mood swings go, I feel they are a pretty regular side effect to having a period. I don&#039;t blame nexplanon for weight gain as it is probably due to the simple fact that I don&#039;t workout regularly as much as I need to. Overall, I love it. You don&#039;t have to worry about it for 3 years and it&#039;s an excellent birth control option. I am on my 3rd one (7th year)""",10,21-Jan-17,6
205687,Pristiq,Depression,"""I&#039;ve had chronic depression/dysthymia since early adolescence and have tried Prozac, Wellbutrin and Serzone in the past along with periods of CBT therapy mixed in.  Each of these medicines petered out eventually and the CBT seemed a bit superficial alone. Still in therapy and see a psych nurse who prescribed Pristiq - my life has completely turned around. I&#039;ve been on it for about a year now. I started at 50mg/day then upped to 100mg/day taken in the evening. CBT is much more productive now and personal/professional life has become not only manageable but fun. No one drug is for everyone but this one has changed my life.""",10,17-Nov-10,17
52500,Armour Thyroid,Underactive Thyroid,"""Last year, I gained around 20 lbs. in about two months, and I would be fine one minute, the next I would feel like crying. I was losing my hair at an, exponential, rate. For years, I was cold all the time.  I had no energy and would run out of breath easily.  My Doctor diagnosed me with numerous problems including having Hypothyroidism. She started me on Levothyroxine, which made me ill.  As is my way, I did research and found out about Armour. Within two weeks, without my saying a word to her, she told me she was prescribing Armour Thyroid 15 MG. What a difference! I got my life back. I&#039;m now on 30MG. once a day. I am a staunch believer in natural treatment, and Armour is natural.""",10,3-Oct-17,5
70472,Avanafil,Erectile Dysfunction,"""I was prescribed Stendra by my urologist.  I am 66 yr now, and never had erectile dysfunction problems until now.  I&#039;ve been taking Stendra for the past two weeks and it has really not helped at all.  All I&#039;ve had is a mild headache.  I am sad, because of all the pills for erectile dysfunction, I had my highest hopes on this one, but it really didn&#039;t work for me.  In fact, their own literature says it works on 3 out of 4 men.  I am so sad to know that I am that other one.""",2,3-Dec-14,54
12134,Loryna,Acne,"""If I could give this generic a 0 I would. I began birth control (Apri to loryna) for my chest acne but it isn&#039;t helping. I switched from Apri to loryna because of an emptiness, as though I felt like I was dead inside. However, Loryna has made it worse!!! It was fine the first couple months, but as I started my 3rd pack, I began having anxiety attacks (never had them) and a worse feeling of emptiness. I&#039;m constantly overthinking everything, and little things bug me so much more than usual! I had hip surgery during my last pack, so maybe the other drugs I took were causing my body to freak out, but that should have no affect for this month. I&#039;m 19 and I&#039;m concerned it will affect my relationship with my boyfriend soon!""",1,20-Jul-17,1
